accessed datetime,closed datetime,year,month name,month,day,weekday number,weekday,hour,Hour (for bin use),Hour bins,website,duration,PHQ9 score,PHQ9 matches,GAD7 score,GAD7 matches,CAGE-AID score,CAGE-AID matches,SDOH score,SDOH matches,domain
2025-04-24T00:04:18.2590000,2025-04-24T00:09:18.2590000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A29%2C37,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:20.1310000,2025-04-24T00:09:20.1310000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A29%2C38,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:21.2490000,2025-04-24T00:09:21.2490000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A29%2C39,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:25.4690000,2025-04-24T00:09:25.4690000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A30%2C14,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:32.8940000,2025-04-24T00:09:32.8940000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A30%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:43.0730000,2025-04-24T00:09:43.0730000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A31%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:44.1830000,2025-04-24T00:09:44.1830000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A31%2C23,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:48.1300000,2025-04-24T00:09:48.1300000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A32%2C12,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:55.1840000,2025-04-24T00:09:55.1840000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A32%2C39,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:04:56.3650000,2025-04-24T00:09:56.3650000,2025,April,4,Thursday,4,Yes,0,0.4,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A32%2C40,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:00.0600000,2025-04-24T00:10:00.0600000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A33%2C12,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:04.2770000,2025-04-24T00:10:04.2770000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A33%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:09.3480000,2025-04-24T00:10:09.3480000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A33%2C33,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:12.1450000,2025-04-24T00:10:12.1450000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A33%2C34,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:21.4380000,2025-04-24T00:10:21.4380000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A34%2C33,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:24.6510000,2025-04-24T00:10:24.6510000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A34%2C41,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:27.4870000,2025-04-24T00:10:27.4870000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A34%2C43,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:28.5360000,2025-04-24T00:10:28.5360000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A34%2C44,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:29.5610000,2025-04-24T00:10:29.5610000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A35%2C7,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:30.7160000,2025-04-24T00:10:30.7160000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A35%2C5,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:47.0060000,2025-04-24T00:10:47.0060000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A36%2C40,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:48.4930000,2025-04-24T00:10:48.4930000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A37%2C5,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:56.1870000,2025-04-24T00:10:56.1870000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A37%2C19,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:05:59.3460000,2025-04-24T00:10:59.3460000,2025,April,4,Thursday,4,Yes,0,0.5,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A38%2C4,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:00.5360000,2025-04-24T00:11:00.5360000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A38%2C5,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:09.2570000,2025-04-24T00:11:09.2570000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A39%2C3,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:11.0450000,2025-04-24T00:11:11.0450000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A39%2C2,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:12.2780000,2025-04-24T00:11:12.2780000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A38%2C6,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:17.5920000,2025-04-24T00:11:17.5920000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A40%2C1-43%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:23.0430000,2025-04-24T00:11:23.0430000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A39%2C5,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:28.1470000,2025-04-24T00:11:28.1470000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A38%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:41.0580000,2025-04-24T00:11:41.0580000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A36%2C23,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:45.4130000,2025-04-24T00:11:45.4130000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A121%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:06:48.3760000,2025-04-24T00:11:48.3760000,2025,April,4,Thursday,4,Yes,0,0.6,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A28%2C1-38%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:02.0980000,2025-04-24T00:12:02.0980000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A29%2C47,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:23.9860000,2025-04-24T00:12:23.9860000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A33%2C45,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:26.3220000,2025-04-24T00:12:26.3220000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A27%2C13,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:27.5370000,2025-04-24T00:12:27.5370000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A25%2C20,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:34.3560000,2025-04-24T00:12:34.3560000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A24%2C55,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:40.4270000,2025-04-24T00:12:40.4270000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A32%2C13,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:44.1220000,2025-04-24T00:12:44.1220000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A23%2C30,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:53.3940000,2025-04-24T00:12:53.3940000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A37%2C1-99%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:07:54.7390000,2025-04-24T00:12:54.7390000,2025,April,4,Thursday,4,Yes,0,0.7,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A37%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:00.2280000,2025-04-24T00:13:00.2280000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A38%2C7-38%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:16.9570000,2025-04-24T00:13:16.9570000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A22%2C30,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:17.9910000,2025-04-24T00:13:17.9910000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A25%2C13,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:19.0690000,2025-04-24T00:13:19.0690000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A36%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:23.9100000,2025-04-24T00:13:23.9100000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A14%2C1-17%2C37,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:26.2680000,2025-04-24T00:13:26.2680000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A7%2C1-17%2C37,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:30.3510000,2025-04-24T00:13:30.3510000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A7%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:36.3620000,2025-04-24T00:13:36.3620000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A6%2C12,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:08:38.1740000,2025-04-24T00:13:38.1740000,2025,April,4,Thursday,4,Yes,0,0.8,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A11%2C25,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:31.4330000,2025-04-24T00:14:31.4330000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A18%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:33.2390000,2025-04-24T00:14:33.2390000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A12%2C13,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:36.4930000,2025-04-24T00:14:36.4930000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A107%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:40.1060000,2025-04-24T00:14:40.1060000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A14%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:41.9900000,2025-04-24T00:14:41.9900000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A13%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:49.5060000,2025-04-24T00:14:49.5060000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A14%2C1-16%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:09:51.9060000,2025-04-24T00:14:51.9060000,2025,April,4,Thursday,4,Yes,0,0.9,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A17%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:10.9820000,2025-04-24T00:15:10.9820000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A15%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:15.7330000,2025-04-24T00:15:15.7330000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A16%2C1-22%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:17.0950000,2025-04-24T00:15:17.0950000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A23%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:18.5050000,2025-04-24T00:15:18.5050000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A21%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:26.1150000,2025-04-24T00:15:26.1150000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A20%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:34.9740000,2025-04-24T00:15:34.9740000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A22%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:37.3540000,2025-04-24T00:15:37.3540000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A21%2C52,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:10:50.7200000,2025-04-24T00:15:50.7200000,2025,April,4,Thursday,4,Yes,0,0.1,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A24%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:11:05.0180000,2025-04-24T00:16:05.0180000,2025,April,4,Thursday,4,Yes,0,0.11,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A27%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:11:10.7750000,2025-04-24T00:16:10.7750000,2025,April,4,Thursday,4,Yes,0,0.11,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A31%2C30,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:11:13.2570000,2025-04-24T00:16:13.2570000,2025,April,4,Thursday,4,Yes,0,0.11,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A1%2C1-44%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:13:17.0370000,2025-04-24T00:18:17.0370000,2025,April,4,Thursday,4,Yes,0,0.13,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A87%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:13:42.7740000,2025-04-24T00:18:42.7740000,2025,April,4,Thursday,4,Yes,0,0.13,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A24%2C79,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:14:29.9750000,2025-04-24T00:19:29.9750000,2025,April,4,Thursday,4,Yes,0,0.14,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A65%2C25-66%2C32,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:14:32.6560000,2025-04-24T00:19:32.6560000,2025,April,4,Thursday,4,Yes,0,0.14,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A7%2C12,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:14:33.9020000,2025-04-24T00:19:33.9020000,2025,April,4,Thursday,4,Yes,0,0.14,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A7%2C5,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:14:39.1850000,2025-04-24T00:19:39.1850000,2025,April,4,Thursday,4,Yes,0,0.14,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A5%2C1-5%2C86,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:14:41.7330000,2025-04-24T00:19:41.7330000,2025,April,4,Thursday,4,Yes,0,0.14,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A4%2C75,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:01.5630000,2025-04-24T00:20:01.5630000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A7%2C13,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:44.8520000,2025-04-24T00:20:44.8520000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A16%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:46.5330000,2025-04-24T00:20:46.5330000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A24%2C42,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:47.5880000,2025-04-24T00:20:47.5880000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A25%2C42,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:50.7580000,2025-04-24T00:20:50.7580000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A27%2C55,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:54.2230000,2025-04-24T00:20:54.2230000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A32%2C22,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:15:57.3880000,2025-04-24T00:20:57.3880000,2025,April,4,Thursday,4,Yes,0,0.15,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A30%2C42,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
